"0","sourceCpp(""cpp/grad_pmf.cpp"")"
"1","
"
"1",""
"1","> dim = 10"
"1",""
"1","
"
"1","
"
"1",""
"1","> U <- matrix(rnorm(N*dim), nrow = dim)"
"1",""
"1","
"
"1","
"
"1",""
"1","> V <- matrix(rnorm(M*dim), nrow = dim)"
"1",""
"1","
"
"1","
"
"1",""
"1","> grad_pmf(train, t(U), t(V), 1, 1)"
"1",""
"1","
"
"1","$Ut
"
"1","         "
"1","          [,1]"
"1","          [,2]"
"1","          [,3]"
"1","          [,4]"
"1","
     [1,]"
"1","  8.089609e-01"
"1","  1.437580e+00"
"1"," -4.542521e-01"
"1","  3.880444e-01"
"1","
     [2,]"
"1"," -5.941439e-01"
"1","  2.811083e+00"
"1"," -3.416476e-01"
"1","  3.741445e-01"
"1","
     [3,]"
"1","  2.224941e+00"
"1","  1.280239e+00"
"1","  1.796234e+00"
"1","  6.866234e-01"
"1","
     [4,]"
"1"," -4.514821e-01"
"1","  1.628367e+00"
"1","  1.256619e-01"
"1"," -8.525171e-01"
"1","
     [5,]"
"1"," -1.223472e+00"
"1"," -1.558487e+00"
"1"," -9.132333e-01"
"1"," -9.065906e-01"
"1","
     [6,]"
"1"," -4.376492e-03"
"1"," -5.209540e-01"
"1"," -5.551127e-01"
"1","  1.084945e+00"
"1","
     [7,]"
"1","  4.641222e+00"
"1"," -3.908405e+00"
"1","  3.082405e-01"
"1","  1.846209e+00"
"1","
     [8,]"
"1"," -4.727728e-01"
"1"," -2.767967e+01"
"1"," -1.997869e+01"
"1","  5.221160e+00"
"1","
     [9,]"
"1","  4.462840e+00"
"1","  6.305856e+00"
"1","  6.746589e+00"
"1","  4.549360e+00"
"1","
    [10,]"
"1","  2.132469e+00"
"1","  7.097560e+00"
"1","  1.210076e+01"
"1","  1.579272e+00"
"1","
    [11,]"
"1","  3.298137e-01"
"1"," -9.274429e-01"
"1","  1.371864e+00"
"1","  9.615397e-02"
"1","
    [12,]"
"1","  3.579549e+00"
"1"," -4.384026e+00"
"1","  5.598669e+00"
"1"," -6.221085e+00"
"1","
    [13,]"
"1","  2.479031e-01"
"1"," -7.112955e-01"
"1","  6.805470e-02"
"1"," -6.751520e-01"
"1","
    [14,]"
"1"," -5.899309e-01"
"1"," -1.362836e+00"
"1"," -6.643931e+00"
"1","  1.058621e-01"
"1","
    [15,]"
"1"," -2.601175e-01"
